Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
21,Provincia autonoma di Bolzano,Maschi e femmine,74,83527,1591,19.05170,82731,0.9796700,13.691,s
21,Provincia autonoma di Bolzano,Maschi e femmine,75,81935,1773,21.63317,81049,0.9763113,12.947,s
21,Provincia autonoma di Bolzano,Maschi e femmine,76,80163,2067,25.78968,79129,0.9720861,12.223,s
21,Provincia autonoma di Bolzano,Maschi e femmine,77,78095,2350,30.09436,76920,0.9681301,11.533,s
21,Provincia autonoma di Bolzano,Maschi e femmine,78,75745,2553,33.70046,74469,0.9654633,10.875,s
21,Provincia autonoma di Bolzano,Maschi e femmine,79,73193,2591,35.40201,71897,0.9637665,10.237,s
21,Provincia autonoma di Bolzano,Maschi e femmine,80,70601,2619,37.09550,69292,0.9614654,9.595,s
21,Provincia autonoma di Bolzano,Maschi e femmine,81,67982,2721,40.02919,66622,0.9567495,8.945,s
21,Provincia autonoma di Bolzano,Maschi e femmine,82,65261,3042,46.60611,63740,0.9494178,8.297,s
21,Provincia autonoma di Bolzano,Maschi e femmine,83,62220,3407,54.75266,60516,0.9415737,7.678,s
21,Provincia autonoma di Bolzano,Maschi e femmine,84,58813,3665,62.31266,56980,0.9337215,7.094,s
21,Provincia autonoma di Bolzano,Maschi e femmine,85,55148,3888,70.50798,53204,0.9242006,6.532,s
21,Provincia autonoma di Bolzano,Maschi e femmine,86,51260,4177,81.49221,49171,0.9119762,5.990,s
21,Provincia autonoma di Bolzano,Maschi e femmine,87,47082,4479,95.13499,44843,0.8973814,5.477,s
21,Provincia autonoma di Bolzano,Maschi e femmine,88,42603,4724,110.88893,40241,0.8810603,5.000,s
21,Provincia autonoma di Bolzano,Maschi e femmine,89,37879,4848,127.99450,35455,0.8630467,4.561,s
21,Provincia autonoma di Bolzano,Maschi e femmine,90,33031,4863,147.22719,30599,0.8427531,4.158,s
21,Provincia autonoma di Bolzano,Maschi e femmine,91,28168,4760,168.99637,25788,0.8211488,3.789,s
21,Provincia autonoma di Bolzano,Maschi e femmine,92,23407,4464,190.71012,21175,0.7977659,3.458,s
21,Provincia autonoma di Bolzano,Maschi e femmine,93,18943,4101,216.47375,16893,0.7711076,3.155,s
21,Provincia autonoma di Bolzano,Maschi e femmine,94,14843,3633,244.74213,13026,0.7422148,2.888,s
21,Provincia autonoma di Bolzano,Maschi e femmine,95,11210,3083,275.05480,9668,0.7142126,2.662,s
21,Provincia autonoma di Bolzano,Maschi e femmine,96,8127,2443,300.59223,6905,0.6928241,2.483,s
21,Provincia autonoma di Bolzano,Maschi e femmine,97,5684,1799,316.58914,4784,0.6781347,2.335,s
21,Provincia autonoma di Bolzano,Maschi e femmine,98,3884,1280,329.58562,3244,0.6628693,2.185,s
21,Provincia autonoma di Bolzano,Maschi e femmine,99,2604,907,348.38496,2151,0.6387079,2.014,s
21,Provincia autonoma di Bolzano,Maschi e femmine,100,1697,647,381.09998,1374,0.5985885,1.823,s
21,Provincia autonoma di Bolzano,Maschi e femmine,101,1050,456,434.23037,822,0.5539610,1.638,s
21,Provincia autonoma di Bolzano,Maschi e femmine,102,594,277,466.91068,455,0.5215946,1.512,s
21,Provincia autonoma di Bolzano,Maschi e femmine,103,317,158,499.96790,238,0.4889838,1.398,s
21,Provincia autonoma di Bolzano,Maschi e femmine,104,158,84,533.11140,116,0.4564072,1.296,s
21,Provincia autonoma di Bolzano,Maschi e femmine,105,74,42,566.04225,53,0.4241450,1.204,s
21,Provincia autonoma di Bolzano,Maschi e femmine,106,32,19,598.46714,22,0.3924696,1.122,s
21,Provincia autonoma di Bolzano,Maschi e femmine,107,13,8,630.10211,9,0.3616387,1.049,s
21,Provincia autonoma di Bolzano,Maschi e femmine,108,5,3,660.68951,3,0.3318842,0.984,s
21,Provincia autonoma di Bolzano,Maschi e femmine,109,2,1,690.00206,1,0.3034090,0.926,s
21,Provincia autonoma di Bolzano,Maschi e femmine,110,1,0,717.84566,0,0.2763839,0.875,s
21,Provincia autonoma di Bolzano,Maschi e femmine,111,0,0,744.06763,0,0.2509418,0.830,s
21,Provincia autonoma di Bolzano,Maschi e femmine,112,0,0,768.55760,0,0.2271790,0.791,s
21,Provincia autonoma di Bolzano,Maschi e femmine,113,0,0,791.24214,0,0.2051581,0.756,s
21,Provincia autonoma di Bolzano,Maschi e femmine,114,0,0,812.08539,0,0.1849091,0.725,s
21,Provincia autonoma di Bolzano,Maschi e femmine,115,0,0,831.08494,0,0.1664321,0.699,s
21,Provincia autonoma di Bolzano,Maschi e femmine,116,0,0,848.26706,0,0.1497027,0.675,s
21,Provincia autonoma di Bolzano,Maschi e femmine,117,0,0,863.67769,0,0.1346777,0.655,s
21,Provincia autonoma di Bolzano,Maschi e femmine,118,0,0,877.38618,0,0.1212939,0.638,s
21,Provincia autonoma di Bolzano,Maschi e femmine,119,0,0,889.47064,0,0.1094790,0.623,s
21,Provincia autonoma di Bolzano,Maschi,0,100000,229,2.29076,99784,0.9996112,81.145,s
21,Provincia autonoma di Bolzano,Maschi,1,99771,51,0.50687,99746,0.9995626,80.330,s
21,Provincia autonoma di Bolzano,Maschi,2,99720,37,0.36791,99702,0.9996975,79.371,s
21,Provincia autonoma di Bolzano,Maschi,3,99684,24,0.23708,99672,0.9998163,78.400,s
21,Provincia autonoma di Bolzano,Maschi,4,99660,13,0.13024,99654,0.9999070,77.418,s
21,Provincia autonoma di Bolzano,Maschi,5,99647,6,0.05570,99644,0.9999579,76.428,s
21,Provincia autonoma di Bolzano,Maschi,6,99642,3,0.02848,99640,0.9999740,75.432,s
21,Provincia autonoma di Bolzano,Maschi,7,99639,2,0.02358,99637,0.9999716,74.434,s
21,Provincia autonoma di Bolzano,Maschi,8,99636,3,0.03316,99635,0.9999643,73.436,s
21,Provincia autonoma di Bolzano,Maschi,9,99633,4,0.03820,99631,0.9999507,72.439,s
21,Provincia autonoma di Bolzano,Maschi,10,99629,6,0.06042,99626,0.9999212,71.441,s
21,Provincia autonoma di Bolzano,Maschi,11,99623,10,0.09716,99618,0.9998805,70.446,s
21,Provincia autonoma di Bolzano,Maschi,12,99614,14,0.14179,99606,0.9998348,69.452,s
21,Provincia autonoma di Bolzano,Maschi,13,99599,19,0.18853,99590,0.9997924,68.462,s
21,Provincia autonoma di Bolzano,Maschi,14,99581,23,0.22659,99569,0.9997616,67.475,s
21,Provincia autonoma di Bolzano,Maschi,15,99558,25,0.25019,99546,0.9997474,66.490,s
21,Provincia autonoma di Bolzano,Maschi,16,99533,25,0.25510,99520,0.9997498,65.507,s
21,Provincia autonoma di Bolzano,Maschi,17,99508,24,0.24524,99496,0.9997618,64.523,s
21,Provincia autonoma di Bolzano,Maschi,18,99483,23,0.23117,99472,0.9997740,63.539,s
21,Provincia autonoma di Bolzano,Maschi,19,99460,22,0.22082,99449,0.9997827,62.554,s
21,Provincia autonoma di Bolzano,Maschi,20,99438,21,0.21373,99428,0.9997921,61.567,s
21,Provincia autonoma di Bolzano,Maschi,21,99417,20,0.20201,99407,0.9997956,60.580,s
21,Provincia autonoma di Bolzano,Maschi,22,99397,21,0.20675,99387,0.9997725,59.593,s
21,Provincia autonoma di Bolzano,Maschi,23,99376,25,0.24834,99364,0.9997109,58.605,s
21,Provincia autonoma di Bolzano,Maschi,24,99352,33,0.32993,99335,0.9996200,57.619,s
21,Provincia autonoma di Bolzano,Maschi,25,99319,43,0.43010,99298,0.9995331,56.638,s
21,Provincia autonoma di Bolzano,Maschi,26,99276,50,0.50366,99251,0.9994981,55.662,s
21,Provincia autonoma di Bolzano,Maschi,27,99226,50,0.50006,99202,0.9995238,54.690,s
21,Provincia autonoma di Bolzano,Maschi,28,99177,45,0.45239,99154,0.9995661,53.717,s
21,Provincia autonoma di Bolzano,Maschi,29,99132,41,0.41533,99111,0.9995523,52.741,s
21,Provincia autonoma di Bolzano,Maschi,30,99091,48,0.48016,99067,0.9994642,51.763,s
21,Provincia autonoma di Bolzano,Maschi,31,99043,59,0.59153,99014,0.9993569,50.788,s
21,Provincia autonoma di Bolzano,Maschi,32,98984,69,0.69467,98950,0.9992842,49.817,s
21,Provincia autonoma di Bolzano,Maschi,33,98916,73,0.73701,98879,0.9992843,48.852,s
21,Provincia autonoma di Bolzano,Maschi,34,98843,69,0.69431,98809,0.9993295,47.887,s
21,Provincia autonoma di Bolzano,Maschi,35,98774,64,0.64671,98742,0.9993490,46.920,s
21,Provincia autonoma di Bolzano,Maschi,36,98710,65,0.65532,98678,0.9993165,45.950,s
21,Provincia autonoma di Bolzano,Maschi,37,98646,70,0.71170,98611,0.9992489,44.980,s
21,Provincia autonoma di Bolzano,Maschi,38,98575,78,0.79050,98536,0.9991727,44.012,s
21,Provincia autonoma di Bolzano,Maschi,39,98498,85,0.86422,98455,0.9990954,43.046,s
21,Provincia autonoma di Bolzano,Maschi,40,98412,93,0.94504,98366,0.9990276,42.083,s
21,Provincia autonoma di Bolzano,Maschi,41,98319,98,0.99987,98270,0.9990158,41.122,s
21,Provincia autonoma di Bolzano,Maschi,42,98221,95,0.96859,98173,0.9990295,40.163,s
21,Provincia autonoma di Bolzano,Maschi,43,98126,95,0.97241,98078,0.9989921,39.201,s
21,Provincia autonoma di Bolzano,Maschi,44,98031,102,1.04352,97979,0.9988483,38.239,s
21,Provincia autonoma di Bolzano,Maschi,45,97928,123,1.25994,97867,0.9985783,37.278,s
21,Provincia autonoma di Bolzano,Maschi,46,97805,155,1.58373,97727,0.9982903,36.325,s
21,Provincia autonoma di Bolzano,Maschi,47,97650,179,1.83577,97560,0.9980815,35.382,s
21,Provincia autonoma di Bolzano,Maschi,48,97471,195,2.00140,97373,0.9979214,34.446,s
21,Provincia autonoma di Bolzano,Maschi,49,97276,210,2.15599,97171,0.9976883,33.514,s
21,Provincia autonoma di Bolzano,Maschi,50,97066,240,2.46767,96946,0.9973498,32.585,s
21,Provincia autonoma di Bolzano,Maschi,51,96826,274,2.83315,96689,0.9971009,31.665,s
21,Provincia autonoma di Bolzano,Maschi,52,96552,286,2.96526,96409,0.9969998,30.753,s
21,Provincia autonoma di Bolzano,Maschi,53,96266,292,3.03519,96120,0.9969377,29.843,s
21,Provincia autonoma di Bolzano,Maschi,54,95974,297,3.08955,95825,0.9968276,28.932,s
21,Provincia autonoma di Bolzano,Maschi,55,95677,311,3.25549,95521,0.9964404,28.021,s
21,Provincia autonoma di Bolzano,Maschi,56,95366,369,3.86479,95181,0.9958336,27.110,s
21,Provincia autonoma di Bolzano,Maschi,57,94997,425,4.46914,94785,0.9952022,26.214,s
21,Provincia autonoma di Bolzano,Maschi,58,94572,485,5.12791,94330,0.9944995,25.329,s
21,Provincia autonoma di Bolzano,Maschi,59,94087,553,5.87509,93811,0.9937808,24.457,s
21,Provincia autonoma di Bolzano,Maschi,60,93535,614,6.56544,93228,0.9932231,23.599,s
21,Provincia autonoma di Bolzano,Maschi,61,92921,649,6.98979,92596,0.9924994,22.751,s
21,Provincia autonoma di Bolzano,Maschi,62,92271,740,8.01501,91901,0.9916529,21.908,s
21,Provincia autonoma di Bolzano,Maschi,63,91532,795,8.68188,91134,0.9911621,21.081,s
21,Provincia autonoma di Bolzano,Maschi,64,90737,816,8.99534,90329,0.9908692,20.261,s
21,Provincia autonoma di Bolzano,Maschi,65,89921,833,9.26747,89504,0.9906701,19.441,s
21,Provincia autonoma di Bolzano,Maschi,66,89087,837,9.39291,88669,0.9903528,18.618,s
21,Provincia autonoma di Bolzano,Maschi,67,88251,874,9.90389,87814,0.9893610,17.790,s
21,Provincia autonoma di Bolzano,Maschi,68,87377,994,11.38137,86879,0.9875058,16.962,s
21,Provincia autonoma di Bolzano,Maschi,69,86382,1177,13.61978,85794,0.9854147,16.152,s
21,Provincia autonoma di Bolzano,Maschi,70,85206,1326,15.56406,84542,0.9834755,15.368,s
21,Provincia autonoma di Bolzano,Maschi,71,83879,1468,17.50005,83145,0.9813696,14.603,s
21,Provincia autonoma di Bolzano,Maschi,72,82412,1630,19.78078,81596,0.9790332,13.854,s
21,Provincia autonoma di Bolzano,Maschi,73,80781,1791,22.17673,79886,0.9764990,13.124,s
21,Provincia autonoma di Bolzano,Maschi,74,78990,1963,24.85532,78008,0.9732549,12.410,s
21,Provincia autonoma di Bolzano,Maschi,75,77027,2209,28.68300,75922,0.9688492,11.714,s
21,Provincia autonoma di Bolzano,Maschi,76,74817,2521,33.69151,73557,0.9640492,11.045,s
21,Provincia autonoma di Bolzano,Maschi,77,72297,2768,38.28893,70912,0.9600649,10.413,s
21,Provincia autonoma di Bolzano,Maschi,78,69528,2896,41.64673,68081,0.9572912,9.807,s
21,Provincia autonoma di Bolzano,Maschi,79,66633,2920,43.81698,65173,0.9544642,9.212,s
21,Provincia autonoma di Bolzano,Maschi,80,63713,3016,47.33329,62205,0.9503921,8.611,s
21,Provincia autonoma di Bolzano,Maschi,81,60697,3156,51.99545,59119,0.9434163,8.014,s
21,Provincia autonoma di Bolzano,Maschi,82,57541,3534,61.42358,55774,0.9336004,7.426,s
21,Provincia autonoma di Bolzano,Maschi,83,54007,3872,71.70126,52071,0.9242348,6.879,s
21,Provincia autonoma di Bolzano,Maschi,84,50135,4018,80.14311,48126,0.9150455,6.372,s
21,Provincia autonoma di Bolzano,Maschi,85,46117,4159,90.18509,44037,0.9045658,5.884,s
21,Provincia autonoma di Bolzano,Maschi,86,41958,4246,101.20373,39834,0.8922598,5.417,s
21,Provincia autonoma di Bolzano,Maschi,87,37711,4337,115.01263,35543,0.8756919,4.971,s
21,Provincia autonoma di Bolzano,Maschi,88,33374,4499,134.81163,31124,0.8582710,4.552,s
21,Provincia autonoma di Bolzano,Maschi,89,28875,4323,149.72418,26713,0.8421209,4.183,s
21,Provincia autonoma di Bolzano,Maschi,90,24552,4112,167.47003,22496,0.8236374,3.832,s
21,Provincia autonoma di Bolzano,Maschi,91,20440,3823,187.04399,18528,0.8032627,3.502,s
21,Provincia autonoma di Bolzano,Maschi,92,16617,3467,208.66086,14883,0.7815447,3.193,s
21,Provincia autonoma di Bolzano,Maschi,93,13149,3035,230.83237,11632,0.7495503,2.903,s
21,Provincia autonoma di Bolzano,Maschi,94,10114,2791,275.95441,8719,0.7116178,2.624,s
21,Provincia autonoma di Bolzano,Maschi,95,7323,2238,305.54646,6204,0.6881895,2.434,s
21,Provincia autonoma di Bolzano,Maschi,96,5086,1632,320.83065,4270,0.6698234,2.284,s
21,Provincia autonoma di Bolzano,Maschi,97,3454,1188,343.93736,2860,0.6474102,2.127,s
21,Provincia autonoma di Bolzano,Maschi,98,2266,829,365.77830,1852,0.6253297,1.980,s
21,Provincia autonoma di Bolzano,Maschi,99,1437,559,388.69070,1158,0.5995517,1.834,s
21,Provincia autonoma di Bolzano,Maschi,100,879,369,419.68181,694,0.5657225,1.682,s
21,Provincia autonoma di Bolzano,Maschi,101,510,234,459.42857,393,0.5286816,1.536,s
21,Provincia autonoma di Bolzano,Maschi,102,276,136,493.31322,208,0.4951950,1.417,s
21,Provincia autonoma di Bolzano,Maschi,103,140,74,527.48516,103,0.4615575,1.310,s
21,Provincia autonoma di Bolzano,Maschi,104,66,37,561.63203,47,0.4280678,1.213,s
21,Provincia autonoma di Bolzano,Maschi,105,29,17,595.42893,20,0.3950285,1.127,s
21,Provincia autonoma di Bolzano,Maschi,106,12,7,628.55842,8,0.3627327,1.051,s
21,Provincia autonoma di Bolzano,Maschi,107,4,3,660.71357,3,0.3314575,0.982,s
21,Provincia autonoma di Bolzano,Maschi,108,1,1,691.61716,1,0.3014527,0.922,s
21,Provincia autonoma di Bolzano,Maschi,109,0,0,721.01996,0,0.2729390,0.869,s
21,Provincia autonoma di Bolzano,Maschi,110,0,0,748.71502,0,0.2460992,0.822,s
21,Provincia autonoma di Bolzano,Maschi,111,0,0,774.53771,0,0.2210774,0.781,s
21,Provincia autonoma di Bolzano,Maschi,112,0,0,798.37113,0,0.1979762,0.745,s
21,Provincia autonoma di Bolzano,Maschi,113,0,0,820.13970,0,0.1768614,0.713,s
21,Provincia autonoma di Bolzano,Maschi,114,0,0,839.81236,0,0.1577601,0.686,s
21,Provincia autonoma di Bolzano,Maschi,115,0,0,857.39424,0,0.1406673,0.663,s
21,Provincia autonoma di Bolzano,Maschi,116,0,0,872.92581,0,0.1255468,0.643,s
21,Provincia autonoma di Bolzano,Maschi,117,0,0,886.47271,0,0.1123394,0.626,s
21,Provincia autonoma di Bolzano,Maschi,118,0,0,898.12418,0,0.1009642,0.612,s
21,Provincia autonoma di Bolzano,Maschi,119,0,0,907.98425,0,0.0913261,0.600,s
21,Provincia autonoma di Bolzano,Femmine,0,100000,243,2.42922,99771,0.9998353,85.591,s
21,Provincia autonoma di Bolzano,Femmine,1,99757,4,0.04205,99755,0.9998891,84.798,s
21,Provincia autonoma di Bolzano,Femmine,2,99753,18,0.17971,99744,0.9997954,83.801,s
21,Provincia autonoma di Bolzano,Femmine,3,99735,23,0.22952,99724,0.9997750,82.816,s
21,Provincia autonoma di Bolzano,Femmine,4,99712,22,0.22041,99701,0.9998162,81.835,s
21,Provincia autonoma di Bolzano,Femmine,5,99690,15,0.14723,99683,0.9998877,80.853,s
21,Provincia autonoma di Bolzano,Femmine,6,99675,8,0.07738,99672,0.9999441,79.865,s
21,Provincia autonoma di Bolzano,Femmine,7,99668,3,0.03441,99666,0.9999686,78.871,s
21,Provincia autonoma di Bolzano,Femmine,8,99664,3,0.02835,99663,0.9999605,77.874,s
21,Provincia autonoma di Bolzano,Femmine,9,99661,5,0.05060,99659,0.9999334,76.876,s
21,Provincia autonoma di Bolzano,Femmine,10,99656,8,0.08254,99652,0.9999016,75.880,s
21,Provincia autonoma di Bolzano,Femmine,11,99648,11,0.11431,99642,0.9998784,74.886,s
21,Provincia autonoma di Bolzano,Femmine,12,99637,13,0.12893,99630,0.9998746,73.895,s
21,Provincia autonoma di Bolzano,Femmine,13,99624,12,0.12183,99618,0.9998886,72.904,s
21,Provincia autonoma di Bolzano,Femmine,14,99612,10,0.10099,99607,0.9999003,71.913,s
21,Provincia autonoma di Bolzano,Femmine,15,99602,10,0.09831,99597,0.9998946,70.920,s
21,Provincia autonoma di Bolzano,Femmine,16,99592,11,0.11247,99586,0.9998796,69.927,s
21,Provincia autonoma di Bolzano,Femmine,17,99581,13,0.12837,99574,0.9998767,68.935,s
21,Provincia autonoma di Bolzano,Femmine,18,99568,12,0.11818,99562,0.9998897,67.944,s
21,Provincia autonoma di Bolzano,Femmine,19,99556,10,0.10247,99551,0.9999013,66.952,s
21,Provincia autonoma di Bolzano,Femmine,20,99546,9,0.09502,99541,0.9998891,65.958,s
21,Provincia autonoma di Bolzano,Femmine,21,99537,13,0.12685,99530,0.9998522,64.965,s
21,Provincia autonoma di Bolzano,Femmine,22,99524,17,0.16867,99516,0.9998101,63.973,s
21,Provincia autonoma di Bolzano,Femmine,23,99507,21,0.21119,99497,0.9997795,62.983,s
21,Provincia autonoma di Bolzano,Femmine,24,99486,23,0.22977,99475,0.9997498,61.997,s
21,Provincia autonoma di Bolzano,Femmine,25,99463,27,0.27066,99450,0.9997004,61.011,s
21,Provincia autonoma di Bolzano,Femmine,26,99436,33,0.32848,99420,0.9996384,60.027,s
21,Provincia autonoma di Bolzano,Femmine,27,99404,39,0.39473,99384,0.9995909,59.047,s
21,Provincia autonoma di Bolzano,Femmine,28,99364,42,0.42357,99343,0.9995851,58.070,s
21,Provincia autonoma di Bolzano,Femmine,29,99322,40,0.40614,99302,0.9996209,57.094,s
21,Provincia autonoma di Bolzano,Femmine,30,99282,35,0.35213,99265,0.9996639,56.117,s
21,Provincia autonoma di Bolzano,Femmine,31,99247,32,0.32012,99231,0.9996927,55.137,s
21,Provincia autonoma di Bolzano,Femmine,32,99215,29,0.29440,99201,0.9997063,54.154,s
21,Provincia autonoma di Bolzano,Femmine,33,99186,29,0.29296,99172,0.9997160,53.170,s
21,Provincia autonoma di Bolzano,Femmine,34,99157,27,0.27509,99143,0.9997410,52.186,s
21,Provincia autonoma di Bolzano,Femmine,35,99130,24,0.24288,99118,0.9997642,51.200,s
21,Provincia autonoma di Bolzano,Femmine,36,99106,23,0.22862,99094,0.9997548,50.212,s
21,Provincia autonoma di Bolzano,Femmine,37,99083,26,0.26173,99070,0.9997046,49.223,s
21,Provincia autonoma di Bolzano,Femmine,38,99057,33,0.32902,99041,0.9996342,48.236,s
21,Provincia autonoma di Bolzano,Femmine,39,99024,40,0.40267,99005,0.9995614,47.252,s
21,Provincia autonoma di Bolzano,Femmine,40,98985,47,0.47456,98961,0.9994935,46.271,s
21,Provincia autonoma di Bolzano,Femmine,41,98938,53,0.53837,98911,0.9994246,45.292,s
21,Provincia autonoma di Bolzano,Femmine,42,98884,61,0.61247,98854,0.9993522,44.317,s
21,Provincia autonoma di Bolzano,Femmine,43,98824,68,0.68312,98790,0.9992998,43.343,s
21,Provincia autonoma di Bolzano,Femmine,44,98756,71,0.71734,98721,0.9992825,42.373,s
21,Provincia autonoma di Bolzano,Femmine,45,98685,71,0.71761,98650,0.9992543,41.403,s
21,Provincia autonoma di Bolzano,Femmine,46,98615,76,0.77373,98576,0.9991440,40.432,s
21,Provincia autonoma di Bolzano,Femmine,47,98538,92,0.93838,98492,0.9989461,39.463,s
21,Provincia autonoma di Bolzano,Femmine,48,98446,115,1.16951,98388,0.9987360,38.500,s
21,Provincia autonoma di Bolzano,Femmine,49,98331,134,1.35857,98264,0.9986244,37.544,s
21,Provincia autonoma di Bolzano,Femmine,50,98197,137,1.39263,98129,0.9986545,36.595,s
21,Provincia autonoma di Bolzano,Femmine,51,98060,127,1.29836,97997,0.9987297,35.645,s
21,Provincia autonoma di Bolzano,Femmine,52,97933,122,1.24213,97872,0.9987154,34.691,s
21,Provincia autonoma di Bolzano,Femmine,53,97811,130,1.32715,97747,0.9985057,33.733,s
21,Provincia autonoma di Bolzano,Femmine,54,97682,162,1.66159,97600,0.9981622,32.777,s
21,Provincia autonoma di Bolzano,Femmine,55,97519,196,2.01427,97421,0.9978038,31.831,s
21,Provincia autonoma di Bolzano,Femmine,56,97323,231,2.37841,97207,0.9974880,30.894,s
21,Provincia autonoma di Bolzano,Femmine,57,97091,257,2.64598,96963,0.9972114,29.967,s
21,Provincia autonoma di Bolzano,Femmine,58,96834,284,2.93159,96693,0.9970134,29.045,s
21,Provincia autonoma di Bolzano,Femmine,59,96551,294,3.04186,96404,0.9969431,28.129,s
21,Provincia autonoma di Bolzano,Femmine,60,96257,296,3.07190,96109,0.9969431,27.213,s
21,Provincia autonoma di Bolzano,Femmine,61,95961,292,3.04194,95815,0.9967670,26.295,s
21,Provincia autonoma di Bolzano,Femmine,62,95669,328,3.42455,95506,0.9963105,25.374,s
21,Provincia autonoma di Bolzano,Femmine,63,95342,377,3.95537,95153,0.9958523,24.460,s
21,Provincia autonoma di Bolzano,Femmine,64,94965,412,4.34084,94758,0.9955095,23.555,s
21,Provincia autonoma di Bolzano,Femmine,65,94552,439,4.64085,94333,0.9951966,22.655,s
21,Provincia autonoma di Bolzano,Femmine,66,94114,467,4.96671,93880,0.9947851,21.759,s
21,Provincia autonoma di Bolzano,Femmine,67,93646,512,5.46428,93390,0.9941481,20.865,s
21,Provincia autonoma di Bolzano,Femmine,68,93134,581,6.24161,92844,0.9933687,19.977,s
21,Provincia autonoma di Bolzano,Femmine,69,92553,650,7.02338,92228,0.9926214,19.099,s
21,Provincia autonoma di Bolzano,Femmine,70,91903,711,7.73643,91548,0.9916427,18.230,s
21,Provincia autonoma di Bolzano,Femmine,71,91192,819,8.98300,90782,0.9901388,17.369,s
21,Provincia autonoma di Bolzano,Femmine,72,90373,971,10.74745,89887,0.9884718,16.522,s
21,Provincia autonoma di Bolzano,Femmine,73,89402,1101,12.31741,88851,0.9870425,15.696,s
21,Provincia autonoma di Bolzano,Femmine,74,88300,1201,13.60550,87700,0.9856520,14.885,s
21,Provincia autonoma di Bolzano,Femmine,75,87099,1315,15.10072,86441,0.9831756,14.084,s
21,Provincia autonoma di Bolzano,Femmine,76,85784,1593,18.57446,84987,0.9793678,13.292,s
21,Provincia autonoma di Bolzano,Femmine,77,84190,1914,22.72886,83234,0.9753233,12.534,s
21,Provincia autonoma di Bolzano,Femmine,78,82277,2194,26.66989,81180,0.9726374,11.814,s
21,Provincia autonoma di Bolzano,Femmine,79,80083,2248,28.07420,78958,0.9717951,11.124,s
21,Provincia autonoma di Bolzano,Femmine,80,77834,2206,28.33936,76731,0.9708372,10.431,s
21,Provincia autonoma di Bolzano,Femmine,81,75629,2270,30.01027,74494,0.9677731,9.720,s
21,Provincia autonoma di Bolzano,Femmine,82,73359,2532,34.51220,72093,0.9621389,9.006,s
21,Provincia autonoma di Bolzano,Femmine,83,70827,2927,41.32966,69363,0.9550887,8.310,s
21,Provincia autonoma di Bolzano,Femmine,84,67900,3303,48.64745,66248,0.9477930,7.646,s
21,Provincia autonoma di Bolzano,Femmine,85,64597,3614,55.94854,62790,0.9384739,7.012,s
